id,title,genres,overview,cast,director,release_date,popularity,vote_average,vote_count,poster_url
1368337,"adventure, drama, fantasy","Adventure, Drama, Fantasy","Odysseus, the legendary Greek king of Ithaca, embarks on a long and perilous journey home following the Trojan War, chronicling his encounters with mythical beings such as the Cyclops Polyphemus, the Sirens, and the witch-goddess Circe, while attempting to reunite with his wife, Penelope.","Matt Damon, Tom Holland, Zendaya, Anne Hathaway, Lupita Nyong'o","Matt Damon, Tom Holland, Zendaya, Anne Hathaway, Lupita Nyong'o","Matt Damon, Tom Holland, Zendaya, Anne Hathaway, Lupita Nyong'o",9.274,0.0,0,"Matt Damon, Tom Holland, Zendaya, Anne Hathaway, Lupita Nyong'o"
208467,drama,Drama,"Bettina Rheims and Serge Bramly's Rose, c'est Paris is both a photographic monograph and a feature-length film. This extraordinary work of art, in two different but interlocking and complementary formats, defies easy categorization. For in this multi-layered opus of poetic symbolism, photographer Bettina Rheims and writer Serge Bramly evoke the City of Light in a completely novel way: this is a Paris of surrealist visions, confused identities, artistic phantoms, unseen manipulation, obsession, fetish, and seething desire.","Sabine Bail, Monica Bellucci, Sigrid Bouaziz, Louise Bourgoin, Virgile Bramly","Sabine Bail, Monica Bellucci, Sigrid Bouaziz, Louise Bourgoin, Virgile Bramly","Sabine Bail, Monica Bellucci, Sigrid Bouaziz, Louise Bourgoin, Virgile Bramly",8.7047,4.8,8,"Sabine Bail, Monica Bellucci, Sigrid Bouaziz, Louise Bourgoin, Virgile Bramly"
640146,"action, adventure, science fiction","Action, Adventure, Science Fiction","Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.","Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer, Jonathan Majors","Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer, Jonathan Majors","Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer, Jonathan Majors",8.7248,6.234,5724,"Paul Rudd, Evangeline Lilly, Michael Douglas, Michelle Pfeiffer, Jonathan Majors"
161,"thriller, crime","Thriller, Crime","Less than 24 hours into his parole, charismatic thief Danny Ocean is already rolling out his next plan: In one night, Danny's hand-picked crew of specialists will attempt to steal more than $150 million from three Las Vegas casinos. But to score the cash, Danny risks his chances of reconciling with ex-wife, Tess.","George Clooney, Brad Pitt, Andy Garcia, Matt Damon, Julia Roberts","George Clooney, Brad Pitt, Andy Garcia, Matt Damon, Julia Roberts","George Clooney, Brad Pitt, Andy Garcia, Matt Damon, Julia Roberts",8.8607,7.456,12408,"George Clooney, Brad Pitt, Andy Garcia, Matt Damon, Julia Roberts"
242,"crime, drama, thriller","Crime, Drama, Thriller","In the midst of trying to legitimize his business dealings in 1979 New York and Italy, aging mafia don, Michael Corleone seeks forgiveness for his sins while taking a young protege under his wing.","Al Pacino, Diane Keaton, Talia Shire, Andy Garcia, Eli Wallach","Al Pacino, Diane Keaton, Talia Shire, Andy Garcia, Eli Wallach","Al Pacino, Diane Keaton, Talia Shire, Andy Garcia, Eli Wallach",9.1047,7.419,6777,"Al Pacino, Diane Keaton, Talia Shire, Andy Garcia, Eli Wallach"
1495483,drama,Drama,"Based on the true story of Jim Baker, a former insurance salesman from West Mifflin, Pa., known for having the Immaculate Reception ball in his possession for several decades. On Dec. 23, 1972, Baker and his then-14-year-old nephew attended the AFC Divisional Playoff game at Three Rivers Stadium between the Pittsburgh Steelers and Oakland Raiders. With 22 seconds remaining and the Steelers trailing 7–6, Steelers fullback Franco Harris scooped a deflected Terry Bradshaw pass out of midair just inches from the turf and ran it into the end zone for an improbable, game-winning touchdown.",Unknown,Unknown,Unknown,7.3976,0.0,0,Unknown
312221,drama,Drama,"The former World Heavyweight Champion Rocky Balboa serves as a trainer and mentor to Adonis Johnson, the son of his late friend and former rival Apollo Creed.","Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashād, Andre Ward","Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashād, Andre Ward","Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashād, Andre Ward",8.2222,7.404,7880,"Michael B. Jordan, Sylvester Stallone, Tessa Thompson, Phylicia Rashād, Andre Ward"
10198,"animation, romance, fantasy, family","Animation, Romance, Fantasy, Family","A waitress, desperate to fulfill her dreams as a restaurant owner, is set on a journey to turn a frog prince back into a human being, but she has to face the same problem after she kisses him.","Anika Noni Rose, Bruno Campos, Jim Cummings, Michael-Leon Wooley, Keith David","Anika Noni Rose, Bruno Campos, Jim Cummings, Michael-Leon Wooley, Keith David","Anika Noni Rose, Bruno Campos, Jim Cummings, Michael-Leon Wooley, Keith David",8.7833,7.2,6048,"Anika Noni Rose, Bruno Campos, Jim Cummings, Michael-Leon Wooley, Keith David"
537915,"romance, drama","Romance, Drama","Tessa Young is a dedicated student, dutiful daughter and loyal girlfriend to her high school sweetheart. Entering her first semester of college, Tessa's guarded world opens up when she meets Hardin Scott, a mysterious and brooding rebel who makes her question all she thought she knew about herself -- and what she wants out of life.","Josephine Langford, Hero Fiennes Tiffin, Shane Paul McGhie, Khadijha Red Thunder, Dylan Arnold","Josephine Langford, Hero Fiennes Tiffin, Shane Paul McGhie, Khadijha Red Thunder, Dylan Arnold","Josephine Langford, Hero Fiennes Tiffin, Shane Paul McGhie, Khadijha Red Thunder, Dylan Arnold",9.2019,7.109,8491,"Josephine Langford, Hero Fiennes Tiffin, Shane Paul McGhie, Khadijha Red Thunder, Dylan Arnold"
676,"war, romance, history, action","War, Romance, History, Action","The lifelong friendship between Rafe McCawley and Danny Walker is put to the ultimate test when the two ace fighter pilots become entangled in a love triangle with beautiful Naval nurse Evelyn Johnson. But the rivalry between the friends-turned-foes is immediately put on hold when they find themselves at the center of Japan's devastating attack on Pearl Harbor on Dec. 7, 1941.","Ben Affleck, Kate Beckinsale, Josh Hartnett, Cuba Gooding Jr., Jon Voight","Ben Affleck, Kate Beckinsale, Josh Hartnett, Cuba Gooding Jr., Jon Voight","Ben Affleck, Kate Beckinsale, Josh Hartnett, Cuba Gooding Jr., Jon Voight",8.1818,6.937,6926,"Ben Affleck, Kate Beckinsale, Josh Hartnett, Cuba Gooding Jr., Jon Voight"
1402,drama,Drama,A struggling salesman takes custody of his son as he's poised to begin a life-changing professional career.,"Will Smith, Jaden Smith, Thandiwe Newton, Brian Howe, James Karen","Will Smith, Jaden Smith, Thandiwe Newton, Brian Howe, James Karen","Will Smith, Jaden Smith, Thandiwe Newton, Brian Howe, James Karen",9.3368,7.886,10477,"Will Smith, Jaden Smith, Thandiwe Newton, Brian Howe, James Karen"
11688,"adventure, animation, comedy, family, fantasy","Adventure, Animation, Comedy, Family, Fantasy","Emperor Kuzco is turned into a llama by his ex-administrator Yzma, and must now regain his throne and his human form with the help of Pacha, a gentle llama herder.","David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick","David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick","David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick",9.0576,7.557,7223,"David Spade, John Goodman, Eartha Kitt, Patrick Warburton, Wendie Malick"
629542,"family, comedy, crime, animation, action","Family, Comedy, Crime, Animation, Action","When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.","Sam Rockwell, Marc Maron, Awkwafina, Craig Robinson, Anthony Ramos","Sam Rockwell, Marc Maron, Awkwafina, Craig Robinson, Anthony Ramos","Sam Rockwell, Marc Maron, Awkwafina, Craig Robinson, Anthony Ramos",8.7544,7.525,2503,"Sam Rockwell, Marc Maron, Awkwafina, Craig Robinson, Anthony Ramos"
162,"fantasy, drama, romance","Fantasy, Drama, Romance",A small suburban town receives a visit from a castaway unfinished science experiment named Edward.,"Johnny Depp, Winona Ryder, Dianne Wiest, Anthony Michael Hall, Kathy Baker","Johnny Depp, Winona Ryder, Dianne Wiest, Anthony Michael Hall, Kathy Baker","Johnny Depp, Winona Ryder, Dianne Wiest, Anthony Michael Hall, Kathy Baker",9.5759,7.72,13654,"Johnny Depp, Winona Ryder, Dianne Wiest, Anthony Michael Hall, Kathy Baker"
396422,horror,Horror,"Several years after the tragic death of their little girl, a doll maker and his wife welcome a nun and several girls from a shuttered orphanage into their home, soon becoming the target of the doll maker's possessed creation—Annabelle.","Stephanie Sigman, Talitha Eliana Bateman, Lulu Wilson, Anthony LaPaglia, Miranda Otto","Stephanie Sigman, Talitha Eliana Bateman, Lulu Wilson, Anthony LaPaglia, Miranda Otto","Stephanie Sigman, Talitha Eliana Bateman, Lulu Wilson, Anthony LaPaglia, Miranda Otto",7.8176,6.606,5946,"Stephanie Sigman, Talitha Eliana Bateman, Lulu Wilson, Anthony LaPaglia, Miranda Otto"
1511789,"adventure, action, horror","Adventure, Action, Horror","In the aftermath of a devastating defeat by his archnemesis Admiral Smee, Captain Hook finds refuge in the coastal town of Eldritch Landing.","Sean Cronin, Ewen Weatherburn, Cameron Ashplant, Richard Rowden, Destiny Viva","Sean Cronin, Ewen Weatherburn, Cameron Ashplant, Richard Rowden, Destiny Viva","Sean Cronin, Ewen Weatherburn, Cameron Ashplant, Richard Rowden, Destiny Viva",9.2346,5.1,48,"Sean Cronin, Ewen Weatherburn, Cameron Ashplant, Richard Rowden, Destiny Viva"
14,drama,Drama,"Lester Burnham, a depressed suburban father in a mid-life crisis, decides to turn his hectic life around after developing an infatuation with his daughter's attractive friend.","Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari","Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari","Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari",9.2567,8.001,12906,"Kevin Spacey, Annette Bening, Thora Birch, Wes Bentley, Mena Suvari"
84512,"drama, horror, science fiction","Drama, Horror, Science Fiction","Dr. Henry Jekyll experiments with scientific means of revealing the hidden, dark side of man and releases a murderer from within himself.","King Baggot, Jane Gail, Matt Snyder, Howard Crampton, William Sorelle","King Baggot, Jane Gail, Matt Snyder, Howard Crampton, William Sorelle","King Baggot, Jane Gail, Matt Snyder, Howard Crampton, William Sorelle",8.5823,4.5,21,"King Baggot, Jane Gail, Matt Snyder, Howard Crampton, William Sorelle"
8961,"action, crime, comedy","Action, Crime, Comedy","Detectives Marcus Burnett and Mike Lowrey of the Miami Narcotics Task Force are tasked with stopping the flow of the drug Ecstasy into Miami. They track the drugs to the whacked-out Cuban drug lord Johnny Tapia, who is also involved in a bloody war with Russian and Haitian mobsters. If that isn't bad enough, there's tension between the two detectives when Marcus discovers that playboy Mike is secretly romancing Marcus’ sister, Syd.","Martin Lawrence, Will Smith, Jordi Mollà, Gabrielle Union, Peter Stormare","Martin Lawrence, Will Smith, Jordi Mollà, Gabrielle Union, Peter Stormare","Martin Lawrence, Will Smith, Jordi Mollà, Gabrielle Union, Peter Stormare",8.5989,6.656,5863,"Martin Lawrence, Will Smith, Jordi Mollà, Gabrielle Union, Peter Stormare"
593643,"comedy, horror, thriller","Comedy, Horror, Thriller","A young couple travels to a remote island to eat at an exclusive restaurant where the chef has prepared a lavish menu, with some shocking surprises.","Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult, Janet McTeer, Paul Adelstein","Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult, Janet McTeer, Paul Adelstein","Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult, Janet McTeer, Paul Adelstein",9.5157,7.169,6017,"Anya Taylor-Joy, Ralph Fiennes, Nicholas Hoult, Janet McTeer, Paul Adelstein"
1314481,"drama, comedy","Drama, Comedy","Miranda Priestly navigates her career amid the decline of traditional magazine publishing. She faces off against Emily Charlton, her one-time assistant, now a high-powered executive for a luxury group, with advertising dollars that Priestly desperately needs.","Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci, Kenneth Branagh","Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci, Kenneth Branagh","Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci, Kenneth Branagh",10.1816,0.0,0,"Meryl Streep, Anne Hathaway, Emily Blunt, Stanley Tucci, Kenneth Branagh"
38575,"action, adventure, drama, family","Action, Adventure, Drama, Family","12-year-old Dre Parker could've been the most popular kid in Detroit, but his mother's latest career move has landed him in China. Dre immediately falls for his classmate Mei Ying but the cultural differences make such a friendship impossible. Even worse, Dre's feelings make him an enemy of the class bully, Cheng. With no friends in a strange land, Dre has nowhere to turn but maintenance man Mr. Han, who is a kung fu master. As Han teaches Dre that kung fu is not about punches and parries, but maturity and calm, Dre realizes that facing down the bullies will be the fight of his life.","Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han, Zac Wang","Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han, Zac Wang","Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han, Zac Wang",8.3743,6.565,6489,"Jaden Smith, Jackie Chan, Taraji P. Henson, Wenwen Han, Zac Wang"
447277,"adventure, family, fantasy, romance","Adventure, Family, Fantasy, Romance","The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.","Halle Bailey, Jonah Hauer-King, Melissa McCarthy, Javier Bardem, Noma Dumezweni","Halle Bailey, Jonah Hauer-King, Melissa McCarthy, Javier Bardem, Noma Dumezweni","Halle Bailey, Jonah Hauer-King, Melissa McCarthy, Javier Bardem, Noma Dumezweni",9.531,6.275,3276,"Halle Bailey, Jonah Hauer-King, Melissa McCarthy, Javier Bardem, Noma Dumezweni"
762441,"horror, science fiction, thriller","Horror, Science Fiction, Thriller","As New York City is invaded by alien creatures who hunt by sound, a woman named Sam fights to survive with her cat.","Lupita Nyong'o, Joseph Quinn, Alex Wolff, Djimon Hounsou, Eliane Umuhire","Lupita Nyong'o, Joseph Quinn, Alex Wolff, Djimon Hounsou, Eliane Umuhire","Lupita Nyong'o, Joseph Quinn, Alex Wolff, Djimon Hounsou, Eliane Umuhire",8.2425,6.657,3246,"Lupita Nyong'o, Joseph Quinn, Alex Wolff, Djimon Hounsou, Eliane Umuhire"
661374,"comedy, crime, mystery","Comedy, Crime, Mystery",World-famous detective Benoit Blanc heads to Greece to peel back the layers of a mystery surrounding a tech billionaire and his eclectic crew of friends.,"Daniel Craig, Edward Norton, Janelle Monáe, Kathryn Hahn, Leslie Odom Jr.","Daniel Craig, Edward Norton, Janelle Monáe, Kathryn Hahn, Leslie Odom Jr.","Daniel Craig, Edward Norton, Janelle Monáe, Kathryn Hahn, Leslie Odom Jr.",7.6519,7.036,6670,"Daniel Craig, Edward Norton, Janelle Monáe, Kathryn Hahn, Leslie Odom Jr."
9820,"comedy, family, romance","Comedy, Family, Romance","Hallie Parker and Annie James are identical twins who were separated at a young age due to their parents' divorce. Unbeknownst to their parents, the girls are sent to the same summer camp, where they meet, discover the truth about their relationship, and come up with a plan to switch places in an effort to reunite their mother and father.","Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix, Lisa Ann Walter","Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix, Lisa Ann Walter","Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix, Lisa Ann Walter",8.6686,7.2,4477,"Lindsay Lohan, Dennis Quaid, Natasha Richardson, Elaine Hendrix, Lisa Ann Walter"
1813,"horror, drama, mystery","Horror, Drama, Mystery","Aspiring Florida defense lawyer Kevin Lomax accepts a job at a New York law firm. With the stakes getting higher every case, Kevin quickly learns that his boss has something far more evil planned.","Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones, Judith Ivey","Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones, Judith Ivey","Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones, Judith Ivey",9.9475,7.468,6678,"Keanu Reeves, Al Pacino, Charlize Theron, Jeffrey Jones, Judith Ivey"
392044,"mystery, drama, crime","Mystery, Drama, Crime",Genius Belgian detective Hercule Poirot investigates the murder of an American tycoon aboard the Orient Express train.,"Kenneth Branagh, Tom Bateman, Michelle Pfeiffer, Johnny Depp, Josh Gad","Kenneth Branagh, Tom Bateman, Michelle Pfeiffer, Johnny Depp, Josh Gad","Kenneth Branagh, Tom Bateman, Michelle Pfeiffer, Johnny Depp, Josh Gad",8.8326,6.7,10456,"Kenneth Branagh, Tom Bateman, Michelle Pfeiffer, Johnny Depp, Josh Gad"
114,"romance, comedy","Romance, Comedy","Vivian is a carefree, streetwise diamond in the rough when she meets sophisticated billionaire Edward in a chance encounter that turns into a week-long business arrangement. But Vivian's energetic spirit challenges Edward's no-nonsense approach to life, and soon they are teaching each other – and falling in love!","Richard Gere, Julia Roberts, Ralph Bellamy, Jason Alexander, Laura San Giacomo","Richard Gere, Julia Roberts, Ralph Bellamy, Jason Alexander, Laura San Giacomo","Richard Gere, Julia Roberts, Ralph Bellamy, Jason Alexander, Laura San Giacomo",8.2415,7.45,8894,"Richard Gere, Julia Roberts, Ralph Bellamy, Jason Alexander, Laura San Giacomo"
165,"adventure, comedy, science fiction","Adventure, Comedy, Science Fiction","Marty and Doc are at it again as the time-traveling duo head to 2015 to nip some McFly family woes in the bud. But things go awry thanks to bully Biff Tannen and a pesky sports almanac. In a last-ditch attempt to set things straight, Marty finds himself bound for 1955 and face to face with his teenage parents -- again.","Michael J. Fox, Christopher Lloyd, Lea Thompson, Thomas F. Wilson, Elisabeth Shue","Michael J. Fox, Christopher Lloyd, Lea Thompson, Thomas F. Wilson, Elisabeth Shue","Michael J. Fox, Christopher Lloyd, Lea Thompson, Thomas F. Wilson, Elisabeth Shue",9.0243,7.777,13777,"Michael J. Fox, Christopher Lloyd, Lea Thompson, Thomas F. Wilson, Elisabeth Shue"
118340,"action, science fiction, adventure","Action, Science Fiction, Adventure","Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.","Chris Pratt, Zoe Saldaña, Dave Bautista, Vin Diesel, Bradley Cooper","Chris Pratt, Zoe Saldaña, Dave Bautista, Vin Diesel, Bradley Cooper","Chris Pratt, Zoe Saldaña, Dave Bautista, Vin Diesel, Bradley Cooper",8.74,7.905,29482,"Chris Pratt, Zoe Saldaña, Dave Bautista, Vin Diesel, Bradley Cooper"
120467,"comedy, drama","Comedy, Drama","The Grand Budapest Hotel tells of a legendary concierge at a famous European hotel between the wars and his friendship with a young employee who becomes his trusted protégé. The story involves the theft and recovery of a priceless Renaissance painting, the battle for an enormous family fortune and the slow and then sudden upheavals that transformed Europe during the first half of the 20th century.","Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody, Willem Dafoe","Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody, Willem Dafoe","Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody, Willem Dafoe",9.8676,8.032,15902,"Ralph Fiennes, F. Murray Abraham, Mathieu Amalric, Adrien Brody, Willem Dafoe"
512200,"adventure, comedy, fantasy","Adventure, Comedy, Fantasy","As the gang return to Jumanji to rescue one of their own, they discover that nothing is as they expect. The players will have to brave parts unknown and unexplored in order to escape the world’s most dangerous game.","Dwayne Johnson, Kevin Hart, Jack Black, Karen Gillan, Awkwafina","Dwayne Johnson, Kevin Hart, Jack Black, Karen Gillan, Awkwafina","Dwayne Johnson, Kevin Hart, Jack Black, Karen Gillan, Awkwafina",8.4239,6.876,9261,"Dwayne Johnson, Kevin Hart, Jack Black, Karen Gillan, Awkwafina"
281338,"drama, science fiction, war","Drama, Science Fiction, War","Caesar and his apes are forced into a deadly conflict with an army of humans led by a ruthless Colonel. After the apes suffer unimaginable losses, Caesar wrestles with his darker instincts and begins his own mythic quest to avenge his kind. As the journey finally brings them face to face, Caesar and the Colonel are pitted against each other in an epic battle that will determine the fate of both their species and the future of the planet.","Andy Serkis, Woody Harrelson, Karin Konoval, Terry Notary, Steve Zahn","Andy Serkis, Woody Harrelson, Karin Konoval, Terry Notary, Steve Zahn","Andy Serkis, Woody Harrelson, Karin Konoval, Terry Notary, Steve Zahn",7.8592,7.218,9637,"Andy Serkis, Woody Harrelson, Karin Konoval, Terry Notary, Steve Zahn"
27,"drama, music, romance","Drama, Music, Romance","Matt, a young glaciologist, soars across the vast, silent, icebound immensities of the South Pole as he recalls his love affair with Lisa. They meet at a mobbed rock concert in a vast music hall - London's Brixton Academy. They are in bed at night's end. Together, over a period of several months, they pursue a mutual sexual passion whose inevitable stages unfold in counterpoint to nine live-concert songs.","Kieran O'Brien, Margo Stilley, Courtney Taylor-Taylor, Alex Kapranos, Guy Garvey","Kieran O'Brien, Margo Stilley, Courtney Taylor-Taylor, Alex Kapranos, Guy Garvey","Kieran O'Brien, Margo Stilley, Courtney Taylor-Taylor, Alex Kapranos, Guy Garvey",8.9539,5.529,570,"Kieran O'Brien, Margo Stilley, Courtney Taylor-Taylor, Alex Kapranos, Guy Garvey"
1429605,"romance, comedy","Romance, Comedy","Gina hates her Valentine's Day birthday and travels to Greece to prevent her boyfriend's proposal. With help from vacationers Johnny and his sister Mickey, she schemes to delay it – while questioning her relationship.","Virginia Gardner, Skylar Astin, Marisa Tomei, Jake Cannavale, Sabrina Bartlett","Virginia Gardner, Skylar Astin, Marisa Tomei, Jake Cannavale, Sabrina Bartlett","Virginia Gardner, Skylar Astin, Marisa Tomei, Jake Cannavale, Sabrina Bartlett",8.9286,6.161,62,"Virginia Gardner, Skylar Astin, Marisa Tomei, Jake Cannavale, Sabrina Bartlett"
194,"comedy, romance","Comedy, Romance","At a tiny Parisian café, the adorable yet painfully shy Amélie accidentally discovers a gift for helping others. Soon Amelie is spending her days as a matchmaker, guardian angel, and all-around do-gooder. But when she bumps into a handsome stranger, will she find the courage to become the star of her very own love story?","Audrey Tautou, Mathieu Kassovitz, Rufus, Serge Merlin, Jamel Debbouze","Audrey Tautou, Mathieu Kassovitz, Rufus, Serge Merlin, Jamel Debbouze","Audrey Tautou, Mathieu Kassovitz, Rufus, Serge Merlin, Jamel Debbouze",9.0289,7.9,12287,"Audrey Tautou, Mathieu Kassovitz, Rufus, Serge Merlin, Jamel Debbouze"
436270,"action, adventure, science fiction","Action, Adventure, Science Fiction","Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.","Dwayne Johnson, Aldis Hodge, Noah Centineo, Sarah Shahi, Quintessa Swindell","Dwayne Johnson, Aldis Hodge, Noah Centineo, Sarah Shahi, Quintessa Swindell","Dwayne Johnson, Aldis Hodge, Noah Centineo, Sarah Shahi, Quintessa Swindell",8.781,6.815,6930,"Dwayne Johnson, Aldis Hodge, Noah Centineo, Sarah Shahi, Quintessa Swindell"
799882,"drama, action, thriller","Drama, Action, Thriller","When her tranquil life on a remote island is shattered by the return of her vengeful former captain, a skilled ex-pirate must confront her bloody past and unleash her deadly talents to save her family from a ruthless siege.","Priyanka Chopra Jonas, Karl Urban, Safia Oakley-Green, Ismael Cruz Cordova, Temuera Morrison","Priyanka Chopra Jonas, Karl Urban, Safia Oakley-Green, Ismael Cruz Cordova, Temuera Morrison","Priyanka Chopra Jonas, Karl Urban, Safia Oakley-Green, Ismael Cruz Cordova, Temuera Morrison",10.5516,6.3,39,"Priyanka Chopra Jonas, Karl Urban, Safia Oakley-Green, Ismael Cruz Cordova, Temuera Morrison"
1456349,"drama, thriller, crime, mystery","Drama, Thriller, Crime, Mystery",An unassuming mechanic is reminded of his time in an Iranian prison when he encounters a man he suspects to be his sadistic jailhouse captor.,"Vahid Mobasseri, Mariam Afshari, Ebrahim Azizi, Hadis Pakbaten, Majid Panahi","Vahid Mobasseri, Mariam Afshari, Ebrahim Azizi, Hadis Pakbaten, Majid Panahi","Vahid Mobasseri, Mariam Afshari, Ebrahim Azizi, Hadis Pakbaten, Majid Panahi",9.1175,7.2,493,"Vahid Mobasseri, Mariam Afshari, Ebrahim Azizi, Hadis Pakbaten, Majid Panahi"
639933,"action, adventure, fantasy","Action, Adventure, Fantasy","Prince Amleth is on the verge of becoming a man when his father is brutally murdered by his uncle, who kidnaps the boy's mother. Two decades later, Amleth is now a Viking who's on a mission to save his mother, kill his uncle and avenge his father.","Alexander Skarsgård, Nicole Kidman, Claes Bang, Ethan Hawke, Anya Taylor-Joy","Alexander Skarsgård, Nicole Kidman, Claes Bang, Ethan Hawke, Anya Taylor-Joy","Alexander Skarsgård, Nicole Kidman, Claes Bang, Ethan Hawke, Anya Taylor-Joy",7.8744,7.033,4951,"Alexander Skarsgård, Nicole Kidman, Claes Bang, Ethan Hawke, Anya Taylor-Joy"
290859,"science fiction, action, adventure, thriller","Science Fiction, Action, Adventure, Thriller","Decades after Sarah Connor prevented Judgment Day, a lethal new Terminator is sent to eliminate the future leader of the resistance. In a fight to save mankind, battle-hardened Sarah Connor teams up with an unexpected ally and an enhanced super soldier to stop the deadliest Terminator yet.","Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes, Gabriel Luna","Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes, Gabriel Luna","Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes, Gabriel Luna",8.1334,6.414,5586,"Linda Hamilton, Arnold Schwarzenegger, Mackenzie Davis, Natalia Reyes, Gabriel Luna"
4951,"comedy, romance, drama","Comedy, Romance, Drama","On the first day at his new school, Cameron instantly falls for Bianca, the gorgeous girl of his dreams. The only problem is that Bianca is forbidden to date until her ill-tempered, completely un-dateable older sister Kat goes out, too. In an attempt to solve his problem, Cameron singles out the only guy who could possibly be a match for Kat: a mysterious bad boy with a nasty reputation of his own.","Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik, David Krumholtz","Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik, David Krumholtz","Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik, David Krumholtz",8.2925,7.589,8810,"Heath Ledger, Julia Stiles, Joseph Gordon-Levitt, Larisa Oleynik, David Krumholtz"
93685,"romance, drama","Romance, Drama","Despite Diana's insecure nature, she and her husband Julian agree with the idea to sexually experiment with another couple. They put out an ad on the net to which the well experienced Alex and Timo react. We follow Diana and Julian as they prepare for the arrival of Alex and Timo, who they have invited to their home for the weekend. Diana is nervous. As soon as she is confronted with the self-confident and ravishingly sexy Alex, her insecurity increases even more. Timo seems disinterested, a sharp contrast to the boyish excitement of Julian. But as night falls and their sexual exploration begins, we notice Timo may not be as casual as he initially seemed and Diana on the other hand contains hidden strength. And so we realize there's more to 'Swingers' than just sex. Swingers: could your relationship stand the test?","Ellen van der Koogh, Nienke Brinkhuis, Danny de Kok, Joep Sertons, Eleanore Merrill","Ellen van der Koogh, Nienke Brinkhuis, Danny de Kok, Joep Sertons, Eleanore Merrill","Ellen van der Koogh, Nienke Brinkhuis, Danny de Kok, Joep Sertons, Eleanore Merrill",8.2394,5.8,70,"Ellen van der Koogh, Nienke Brinkhuis, Danny de Kok, Joep Sertons, Eleanore Merrill"
